matchType,destinationScore,dateOverlapScore,budgetScore,interestScore,personalityScore,ageScore,destination_interest,date_budget,groupSizeScore,groupDiversityScore,compatibility,probability,label
user_user,0.3,0.0,0.188,0.576,0.291,0.81,0.1727999999999999,0.0,0.0,0.0,0.0708,0.0032,0
user_user,1.0,0.0,0.673,0.514,0.258,0.811,0.514,0.0,0.0,0.0,0.1563,0.0088,0
user_group,1.0,0.3062085258628094,0.402,0.089,0.5,0.466,0.089,0.1230958273968493,0.8,0.75,0.6571,0.7833,1
user_group,1.0,0.0,0.468,0.475,0.5,0.81,0.475,0.0,1.0,0.7,0.1726,0.0107,0
user_user,0.0,0.573474299931162,0.913,0.263,0.163,0.497,0.0,0.5235820358371509,0.0,0.0,0.0979,0.0044,0
user_group,1.0,0.8898175864329099,0.732,0.192,0.5,0.652,0.192,0.6513464732688901,0.8,1.0,0.9392,0.9907,1
user_user,0.3,0.6412772519597864,0.85,0.792,0.64,0.535,0.2376,0.5450856641658184,0.0,0.0,0.6332,0.7307,1
user_group,0.7,0.7223055664402601,0.526,0.316,0.5,0.188,0.2211999999999999,0.3799327279475768,1.0,0.85,0.7368,0.9039,1
user_user,0.7,0.0,0.918,0.36,0.546,0.467,0.252,0.0,0.0,0.0,0.1295,0.0064,0
user_user,0.7,0.1373112626634525,0.981,0.22,0.59,0.508,0.154,0.1347023486728469,0.0,0.0,0.5517,0.5051,1
user_user,1.0,0.7083853123107766,0.77,0.201,0.607,0.378,0.201,0.545456690479298,0.0,0.0,0.7979,0.9514,1
user_group,0.7,0.7874667973149951,0.571,0.48,0.5,0.647,0.3359999999999999,0.4496435412668622,0.6,0.85,0.7995,0.9523,1
user_user,1.0,0.8792862151440795,0.792,0.785,0.544,0.421,0.785,0.696394682394111,0.0,0.0,0.9816,0.9944,1
user_group,0.3,0.2305164787208379,0.46,0.804,0.5,0.694,0.2412,0.1060375802115854,0.4,0.6,0.4854,0.3154,0
user_user,1.0,0.2548653192482364,0.22,0.472,0.521,0.911,0.472,0.056070370234612,0.0,0.0,0.6423,0.7517,1
user_user,0.3,0.2972987933508664,0.792,0.22,0.304,0.578,0.066,0.2354606443338862,0.0,0.0,0.4032,0.1466,1
user_user,0.7,0.1053107083204272,0.545,0.226,0.417,0.852,0.1582,0.0573943360346328,0.0,0.0,0.4766,0.293,0
user_group,1.0,0.196573270092574,0.492,0.293,0.5,0.241,0.293,0.0967140488855464,1.0,0.7,0.6822,0.8301,1
user_group,0.3,0.3249753959199608,0.716,0.421,0.5,0.721,0.1263,0.2326823834786919,0.4,0.85,0.514,0.3936,0
user_group,0.7,0.0,0.816,0.227,0.5,0.676,0.1588999999999999,0.0,0.4,0.85,0.1367,0.007,0
user_group,1.0,0.1084955556010883,0.864,0.296,0.5,0.505,0.296,0.0937401600393403,0.4,0.6,0.6946,0.8501,0
user_user,1.0,0.132918460184877,0.671,0.84,0.977,0.897,0.84,0.0891882867840525,0.0,0.0,0.7988,0.9519,1
user_user,0.3,0.3328421382136055,0.3,0.481,0.327,0.428,0.1442999999999999,0.0998526414640816,0.0,0.0,0.3609,0.0937,0
user_user,0.0,0.8924938809421313,0.601,0.765,0.863,0.517,0.0,0.5363888224462209,0.0,0.0,0.1357,0.0069,0
user_user,0.0,0.736382459266721,0.498,0.583,0.521,0.6,0.0,0.366718464714827,0.0,0.0,0.1074,0.0049,0
user_group,1.0,0.6303262838171251,0.702,0.541,0.5,0.822,0.541,0.4424890512396218,0.6,0.6,0.9084,0.9866,1
user_user,1.0,0.0,0.416,0.47,0.284,0.94,0.47,0.0,0.0,0.0,0.1464,0.0078,0
user_group,0.7,0.1968251527128266,0.739,0.835,0.5,0.831,0.5844999999999999,0.1454537878547788,1.0,0.6,0.7369,0.904,1
user_group,1.0,0.7328466712781025,0.529,0.825,0.5,0.595,0.825,0.3876758891061163,0.6,0.5,0.9498,0.9918,1
user_group,0.3,0.4204840793547187,0.469,0.478,0.5,0.886,0.1434,0.197207033217363,0.8,0.85,0.5347,0.4542,1
user_user,0.7,0.0,0.662,0.248,0.625,0.098,0.1735999999999999,0.0,0.0,0.0,0.1116,0.0052,0
user_user,0.3,0.1647988131107437,0.58,0.346,0.221,0.634,0.1037999999999999,0.0955833116042313,0.0,0.0,0.3421,0.0762,0
user_group,0.3,0.3645361897155821,0.547,0.379,0.5,0.587,0.1137,0.1994012957744234,1.0,0.85,0.5128,0.3902,0
user_user,0.7,0.323217228518969,0.771,0.288,0.39,0.898,0.2015999999999999,0.2492004831881251,0.0,0.0,0.5922,0.624,1
user_user,1.0,0.6420513802729592,0.239,0.566,0.607,0.972,0.566,0.1534502798852372,0.0,0.0,0.7803,0.9407,1
user_user,1.0,0.4843345920220351,0.91,0.234,0.44,0.754,0.234,0.4407444787400519,0.0,0.0,0.7672,0.9313,1
user_user,0.7,0.2849080859087383,0.47,0.678,0.954,0.741,0.4746,0.1339068003771069,0.0,0.0,0.6396,0.7456,1
user_group,0.7,0.2164240944248764,0.473,0.612,0.5,0.682,0.4283999999999999,0.1023685966629665,0.8,1.0,0.6586,0.7864,1
user_user,1.0,0.2418374963376107,0.657,0.403,0.787,0.281,0.403,0.1588872350938102,0.0,0.0,0.6874,0.8387,1
user_group,0.0,0.6124665592664362,0.793,0.736,0.5,0.163,0.0,0.4856859814982839,0.6,0.7,0.1281,0.0063,0
user_user,0.0,0.0,0.474,0.302,0.461,0.426,0.0,0.0,0.0,0.0,0.0414,0.0022,0
user_group,0.3,0.9677359463831388,0.64,0.396,0.5,0.438,0.1188,0.6193510056852088,0.6,0.7,0.6788,0.8243,1
user_group,1.0,0.5482028879060983,0.815,0.502,0.5,0.727,0.502,0.44678535364347,0.8,1.0,0.9218,0.9886,1
user_user,1.0,0.0,0.329,0.585,0.276,0.62,0.585,0.0,0.0,0.0,0.1453,0.0077,0
user_group,0.0,0.4672730558167922,0.927,0.498,0.5,0.254,0.0,0.4331621227421664,1.0,0.7,0.122,0.0058,0
user_user,1.0,0.1311741182391677,0.5,0.27,0.099,0.732,0.27,0.0655870591195838,0.0,0.0,0.567,0.5508,1
user_group,1.0,0.387733133944136,0.736,0.256,0.5,0.528,0.256,0.2853715865828841,1.0,0.85,0.7954,0.95,1
user_user,0.3,0.1609837821740497,0.558,0.482,0.447,0.668,0.1445999999999999,0.0898289504531197,0.0,0.0,0.3776,0.1122,0
user_user,0.7,0.0,0.712,0.667,0.505,0.857,0.4669,0.0,0.0,0.0,0.1404,0.0073,0
user_user,0.7,0.7549885219660262,0.734,0.446,0.413,0.371,0.3122,0.5541615751230632,0.0,0.0,0.7245,0.8903,1
user_group,1.0,0.8694851249250525,0.728,0.495,0.5,0.736,0.495,0.6329851709454382,0.8,0.75,0.9904,0.995,1
user_user,1.0,0.937298493434218,0.77,0.349,0.468,0.543,0.349,0.7217198399443477,0.0,0.0,0.8989,0.985,1
user_group,1.0,0.717973254930824,0.743,0.241,0.5,0.62,0.241,0.5334541284136022,0.8,0.85,0.8901,0.9834,1
user_user,0.7,0.0,0.322,0.465,0.412,0.294,0.3255,0.0,0.0,0.0,0.1073,0.0049,0
user_group,1.0,0.8872526947660365,0.412,0.63,0.5,0.34,0.63,0.365548110243607,1.0,0.75,0.946,0.9914,1
user_user,0.7,0.1378232655202347,0.583,0.248,0.528,0.511,0.1735999999999999,0.0803509637982968,0.0,0.0,0.4882,0.3227,0
user_user,0.7,0.1831838747917801,0.602,0.651,0.289,0.333,0.4557,0.1102766926246516,0.0,0.0,0.5534,0.5102,0
user_user,1.0,0.3048916677845401,0.092,0.542,0.429,0.896,0.542,0.0280500334361776,0.0,0.0,0.6406,0.7479,0
user_user,0.3,0.0,0.625,0.204,0.232,0.404,0.0611999999999999,0.0,0.0,0.0,0.067,0.003,0
user_user,1.0,0.0,0.689,0.204,0.349,0.534,0.204,0.0,0.0,0.0,0.1382,0.0071,0
user_user,1.0,0.2111724941846144,0.63,0.41,0.421,0.892,0.41,0.1330386713363071,0.0,0.0,0.6764,0.8201,1
user_user,0.3,0.0,0.483,0.033,0.634,0.665,0.0099,0.0,0.0,0.0,0.0666,0.003,0
user_user,0.0,0.8223673184624432,0.788,0.377,0.474,0.584,0.0,0.6480254469484052,0.0,0.0,0.122,0.0058,0
user_group,0.0,0.7518764825384919,0.655,0.635,0.5,0.284,0.0,0.4924790960627122,0.6,0.6,0.129,0.0064,0
user_user,0.0,0.7711113021909486,0.211,0.275,0.635,0.907,0.0,0.1627044847622901,0.0,0.0,0.0916,0.0041,0
user_user,0.0,0.0,0.898,0.179,0.931,0.714,0.0,0.0,0.0,0.0,0.0666,0.003,0
user_group,0.3,0.9285262380043632,0.688,0.376,0.5,0.498,0.1128,0.6388260517470017,1.0,1.0,0.7127,0.8757,1
user_group,0.3,0.0,0.494,0.36,0.5,0.584,0.108,0.0,1.0,0.75,0.0974,0.0044,0
user_user,0.3,0.0,0.4,0.212,0.635,0.434,0.0635999999999999,0.0,0.0,0.0,0.0673,0.003,0
user_group,0.3,0.3430107955299321,0.597,0.661,0.5,0.673,0.1983,0.2047774449313694,0.8,0.6,0.5395,0.4685,1
user_group,1.0,0.1378626871057214,0.881,0.377,0.5,0.365,0.377,0.1214570273401405,0.6,1.0,0.7475,0.9145,1
user_user,1.0,0.0,0.629,0.601,0.684,0.798,0.601,0.0,0.0,0.0,0.1678,0.0101,0
user_user,0.3,0.5986056584706133,0.84,0.806,0.32,0.555,0.2418,0.5028287531153152,0.0,0.0,0.5951,0.6321,1
user_group,1.0,0.9303847735827898,0.381,0.706,0.5,0.64,0.706,0.3544765987350429,0.6,0.85,0.9679,0.9934,1
user_group,0.0,0.2429704169403611,0.675,0.246,0.5,0.813,0.0,0.1640050314347438,0.8,0.6,0.0888,0.0039,0
user_user,1.0,0.1853365197935323,0.476,0.509,0.606,0.804,0.509,0.0882201834217214,0.0,0.0,0.6755,0.8185,1
user_user,1.0,0.7152311823860348,0.214,0.796,0.751,0.769,0.796,0.1530594730306114,0.0,0.0,0.8468,0.9724,1
user_user,1.0,0.0,0.804,0.358,0.79,0.311,0.358,0.0,0.0,0.0,0.157,0.0089,0
user_group,1.0,0.9678013075429464,0.689,0.303,0.5,0.275,0.303,0.6668151008970901,0.8,0.75,0.9466,0.9915,1
user_group,1.0,0.616926866176644,0.864,0.752,0.5,0.732,0.752,0.5330248123766205,0.4,0.85,0.981,0.9944,1
user_user,1.0,0.6522589671873343,0.77,0.37,0.812,0.832,0.37,0.5022394047342474,0.0,0.0,0.8567,0.9754,1
user_user,0.3,0.0,0.535,0.529,0.963,0.481,0.1587,0.0,0.0,0.0,0.0914,0.0041,0
user_group,0.7,0.3327766047312418,0.486,0.563,0.5,0.23,0.3940999999999999,0.1617294298993835,0.4,0.6,0.6225,0.7047,0
user_group,0.3,0.4177183535948434,0.744,0.369,0.5,0.93,0.1106999999999999,0.3107824550745635,0.8,0.6,0.5577,0.5231,1
user_group,0.7,0.0,0.807,0.426,0.5,0.547,0.2981999999999999,0.0,0.8,0.6,0.1461,0.0078,0
user_group,1.0,0.5581103530891371,0.448,0.297,0.5,0.733,0.297,0.2500334381839334,0.4,0.85,0.7812,0.9413,1
user_group,1.0,0.5758843609244998,0.759,0.53,0.5,0.855,0.53,0.4370962299416953,0.6,0.85,0.9146,0.9876,1
user_user,0.7,0.5735399750770083,0.7,0.533,0.277,0.271,0.3731,0.4014779825539057,0.0,0.0,0.6625,0.7941,1
user_group,0.7,0.0,0.784,0.458,0.5,0.58,0.3206,0.0,1.0,0.85,0.1528,0.0084,0
user_group,0.7,0.6015361362007279,0.283,0.618,0.5,0.534,0.4326,0.1702347265448059,0.6,0.7,0.7006,0.859,1
user_user,0.3,0.9893447639779258,0.476,0.347,0.363,0.789,0.1040999999999999,0.4709281076534927,0.0,0.0,0.582,0.5948,1
user_group,0.7,0.7174787034649074,0.849,0.561,0.5,0.708,0.3927,0.6091394192417063,0.8,1.0,0.8724,0.9795,1
user_group,1.0,0.2307515016723213,0.738,0.869,0.5,0.729,0.869,0.1702946082341731,0.6,0.85,0.8721,0.9795,1
user_user,0.0,0.2260797115424133,0.615,0.862,0.609,0.662,0.0,0.1390390225985841,0.0,0.0,0.0863,0.0038,0
user_user,1.0,0.1498789151285007,0.547,0.573,0.509,0.869,0.573,0.0819837665752899,0.0,0.0,0.6863,0.8369,1
user_user,1.0,0.0,0.419,0.684,0.437,0.206,0.684,0.0,0.0,0.0,0.1521,0.0084,0
user_user,0.7,0.9873902189612388,0.351,0.332,0.188,0.595,0.2324,0.3465739668553948,0.0,0.0,0.6801,0.8265,1
user_group,1.0,0.0,0.714,0.465,0.5,0.689,0.465,0.0,0.6,0.75,0.1753,0.011,0
user_group,0.7,0.2585552113903201,0.72,0.258,0.5,0.662,0.1805999999999999,0.1861597522010304,0.8,1.0,0.6447,0.757,1
user_user,0.0,0.1154886679186242,0.479,0.516,0.705,0.622,0.0,0.055319071933021,0.0,0.0,0.0636,0.0029,0
user_group,0.7,0.0,0.777,0.324,0.5,0.802,0.2268,0.0,1.0,0.75,0.1477,0.0079,0
user_user,1.0,0.3491600968953725,0.371,0.887,0.529,0.632,0.887,0.1295383959481832,0.0,0.0,0.7724,0.9352,1
user_user,1.0,0.0,0.69,0.852,0.372,0.737,0.852,0.0,0.0,0.0,0.1769,0.0112,0
user_group,0.7,0.467657983319493,0.834,0.78,0.5,0.655,0.5459999999999999,0.3900267580884571,0.8,0.6,0.8092,0.9573,1
user_user,0.3,0.7804331972549355,0.627,0.716,0.199,0.586,0.2148,0.4893316146788445,0.0,0.0,0.5859,0.6061,1
user_group,0.3,0.9487046492476612,0.463,0.085,0.5,0.7,0.0255,0.4392502526016672,0.8,0.6,0.6045,0.6579,0
user_user,0.7,0.4242926014582784,0.352,0.552,0.749,0.548,0.3864,0.1493509957133139,0.0,0.0,0.608,0.6673,1
user_user,0.7,0.1409767532645474,0.381,0.772,0.42,0.498,0.5404,0.0537121429937925,0.0,0.0,0.5469,0.4907,1
user_group,1.0,0.2315160231831302,0.883,0.379,0.5,0.376,0.379,0.204428648470704,0.8,0.85,0.7814,0.9414,1
user_user,0.3,0.0,0.975,0.708,0.467,0.318,0.2123999999999999,0.0,0.0,0.0,0.1027,0.0046,0
user_group,0.0,0.0,0.852,0.167,0.5,0.856,0.0,0.0,1.0,0.6,0.0777,0.0034,0
user_user,0.0,0.9371041227301614,0.707,0.472,0.611,0.722,0.0,0.6625326147702241,0.0,0.0,0.1337,0.0067,0
user_user,1.0,0.2074009527722461,0.833,0.525,0.718,0.531,0.525,0.172764993659281,0.0,0.0,0.7401,0.9073,1
user_group,0.7,0.5737579818174339,0.51,0.406,0.5,0.384,0.2842,0.2926165707268913,1.0,0.6,0.7047,0.8649,1
user_user,1.0,0.0,0.407,0.874,0.218,0.565,0.874,0.0,0.0,0.0,0.1623,0.0094,0
user_user,0.3,0.9252054417288904,0.821,0.508,0.334,0.742,0.1524,0.7595936676594189,0.0,0.0,0.6602,0.7896,0
user_user,1.0,0.9808546017072566,0.514,0.407,0.097,0.337,0.407,0.5041592652775299,0.0,0.0,0.8268,0.9652,1
user_group,0.7,0.1472650102211409,0.569,0.31,0.5,0.417,0.217,0.0837937908158292,1.0,0.75,0.5811,0.5922,1
user_group,0.0,0.6531887928373405,0.577,0.546,0.5,0.725,0.0,0.3768899334671454,1.0,0.85,0.1286,0.0063,0
user_user,0.0,0.1145803730834345,0.411,0.634,0.702,0.894,0.0,0.0470925333372915,0.0,0.0,0.0678,0.0031,0
user_user,0.0,0.5953902343928255,0.638,0.371,0.617,0.864,0.0,0.3798589695426226,0.0,0.0,0.103,0.0047,0
user_user,1.0,0.0,0.681,0.676,0.035,0.469,0.676,0.0,0.0,0.0,0.1568,0.0089,0
user_group,0.3,0.2902452800951588,0.394,0.483,0.5,0.615,0.1449,0.1143566403574925,0.8,0.5,0.454,0.2401,1
user_user,0.0,0.0,0.515,0.545,0.284,0.519,0.0,0.0,0.0,0.0,0.0478,0.0024,0
user_group,1.0,0.1295715778710574,0.811,0.681,0.5,0.587,0.681,0.1050825496534275,1.0,0.85,0.8241,0.9641,1
user_user,0.3,0.5488217410231546,0.813,0.381,0.09,0.908,0.1143,0.4461920754518246,0.0,0.0,0.5096,0.3811,0
user_group,0.3,0.2525090997308706,0.603,0.534,0.5,0.722,0.1602,0.152262987137715,1.0,0.85,0.5195,0.4095,0
user_user,1.0,0.20708878070634,0.711,0.794,0.238,0.496,0.794,0.1472401230822077,0.0,0.0,0.7387,0.9059,0
user_group,0.3,0.5583717771841115,0.821,0.483,0.5,0.63,0.1449,0.4584232290681554,0.6,0.5,0.6034,0.6549,1
user_group,1.0,0.7285341980613853,0.686,0.261,0.5,0.575,0.261,0.4997744598701104,0.8,0.75,0.8787,0.981,1
user_user,0.3,0.4604520074544291,0.924,0.54,0.263,0.461,0.162,0.4254576548878925,0.0,0.0,0.5178,0.4046,0
user_user,1.0,0.9398291013018104,0.635,0.517,0.085,0.604,0.517,0.5967914793266496,0.0,0.0,0.8787,0.981,1
user_user,0.7,0.910033567849247,0.904,0.236,0.677,0.677,0.1651999999999999,0.8226703453357194,0.0,0.0,0.8068,0.9561,1
user_user,0.7,0.6140696125961163,0.356,0.728,0.756,0.912,0.5095999999999999,0.2186087820842173,0.0,0.0,0.7138,0.8771,0
user_group,1.0,0.8902207523525527,0.411,0.847,0.5,0.654,0.847,0.3658807292168991,0.8,0.7,0.9975,0.9954,1
user_group,1.0,0.1482023731593524,0.332,0.106,0.5,0.565,0.106,0.049203187888905,1.0,0.75,0.6199,0.6982,1
user_user,1.0,0.9877709851129888,0.706,0.146,0.274,0.711,0.146,0.69736631548977,0.0,0.0,0.8482,0.9728,1
user_user,0.0,0.1923615912371289,0.53,0.463,0.558,0.382,0.0,0.1019516433556783,0.0,0.0,0.0638,0.0029,0
user_group,1.0,0.1806794805223293,0.641,0.67,0.5,0.77,0.67,0.1158155470148131,1.0,0.85,0.819,0.9619,1
user_group,1.0,0.1866696759183686,0.725,0.61,0.5,0.191,0.61,0.1353355150408172,1.0,0.85,0.7925,0.9483,1
user_group,1.0,0.0,0.581,0.323,0.5,0.871,0.323,0.0,1.0,0.6,0.1679,0.0101,0
user_user,0.0,0.1666627474124658,0.622,0.434,0.132,0.515,0.0,0.1036642288905537,0.0,0.0,0.0579,0.0027,0
user_group,1.0,0.8130504980481836,0.893,0.192,0.5,0.439,0.192,0.726054094757028,1.0,0.5,0.9245,0.9889,1
user_user,0.0,0.5247142751631793,0.765,0.2,0.695,0.338,0.0,0.4014064204998321,0.0,0.0,0.0936,0.0042,0
user_group,0.0,0.0,0.74,0.818,0.5,0.594,0.0,0.0,0.8,0.7,0.0885,0.0039,0
user_group,0.3,0.4937144462428546,0.587,0.477,0.5,0.857,0.1430999999999999,0.2898103799445556,0.6,0.6,0.5541,0.5123,1
user_group,0.7,0.8796608453352804,0.76,0.471,0.5,0.459,0.3296999999999999,0.6685422424548132,0.4,0.75,0.8423,0.9709,1
user_group,1.0,0.7764415315312239,0.623,0.72,0.5,0.733,0.72,0.4837230741439524,0.8,1.0,1.0013,0.9956,1
user_user,0.0,0.4519300372336764,0.953,0.521,0.519,0.412,0.0,0.4306893254836936,0.0,0.0,0.1038,0.0047,0
user_user,1.0,0.7254745354592554,0.541,0.44,0.386,0.486,0.44,0.3924817236834572,0.0,0.0,0.7959,0.9503,1
user_user,0.3,0.5671487270300972,0.832,0.466,0.761,0.684,0.1398,0.4718677408890409,0.0,0.0,0.5743,0.5724,1
user_group,0.3,0.1069881204340308,0.465,0.349,0.5,0.608,0.1046999999999999,0.0497494760018243,0.8,0.5,0.3932,0.1322,1
user_user,0.7,0.5988341193587026,0.761,0.48,0.541,0.424,0.3359999999999999,0.4557127648319726,0.0,0.0,0.701,0.8596,1
user_group,1.0,0.6306493639485566,0.78,0.511,0.5,0.565,0.511,0.4919065038798742,0.8,0.5,0.9097,0.9868,1
user_user,0.7,0.9699633692017448,0.88,0.249,0.419,0.228,0.1742999999999999,0.8535677648975355,0.0,0.0,0.78,0.9405,1
user_group,0.3,0.2790863944008334,0.411,0.53,0.5,0.473,0.159,0.1147045080987425,0.8,0.85,0.4712,0.2798,0
user_user,0.0,0.1023475299795511,0.545,0.222,0.792,0.9,0.0,0.0557794038388553,0.0,0.0,0.0617,0.0028,0
user_group,0.3,0.2493532058036512,0.393,0.873,0.5,0.758,0.2618999999999999,0.0979958098808349,1.0,0.6,0.523,0.4197,1
user_user,0.7,0.0,0.806,0.076,0.877,0.285,0.0532,0.0,0.0,0.0,0.1162,0.0055,0
user_group,0.3,0.8425429004688177,0.695,0.7,0.5,0.849,0.21,0.5855673158258283,1.0,1.0,0.7542,0.9206,1
user_group,0.0,0.1735099987916822,0.713,0.531,0.5,0.699,0.0,0.1237126291384694,0.4,0.75,0.0891,0.0039,0
user_group,1.0,0.0,0.862,0.377,0.5,0.855,0.377,0.0,0.8,0.6,0.1787,0.0115,0
user_user,1.0,0.8702994763804198,0.493,0.493,0.234,0.548,0.493,0.4290576418555469,0.0,0.0,0.8304,0.9666,1
user_user,0.0,0.8424300981207764,0.614,0.37,0.722,0.584,0.0,0.5172520802461567,0.0,0.0,0.1189,0.0056,0
user_user,0.0,0.0,0.607,0.574,0.46,0.317,0.0,0.0,0.0,0.0,0.0531,0.0026,0
user_user,1.0,0.0,0.661,0.66,0.486,0.625,0.66,0.0,0.0,0.0,0.1661,0.0099,0
user_user,1.0,0.6297658605002101,0.461,0.719,0.126,0.668,0.719,0.2903220616905969,0.0,0.0,0.8015,0.9534,1
user_group,0.3,0.2723102260694429,0.257,0.817,0.5,0.573,0.2450999999999999,0.0699837280998468,1.0,0.75,0.4959,0.3432,0
user_user,0.7,0.0,0.882,0.375,0.011,0.852,0.2624999999999999,0.0,0.0,0.0,0.123,0.0059,0
user_group,1.0,0.0,0.226,0.127,0.5,0.749,0.127,0.0,0.8,0.85,0.1429,0.0075,0
user_user,0.7,0.3855879303973759,0.657,0.873,0.717,0.987,0.6111,0.253331270271076,0.0,0.0,0.7328,0.8997,0
user_user,0.7,0.8482876863830644,0.808,0.836,0.276,0.409,0.5851999999999999,0.6854164505975161,0.0,0.0,0.8345,0.9681,0
user_group,1.0,0.5629206550962884,0.54,0.555,0.5,0.744,0.555,0.3039771537519957,0.8,0.5,0.8603,0.9764,1
user_group,1.0,0.2756069288855656,0.494,0.469,0.5,0.927,0.469,0.1361498228694694,0.6,0.85,0.7659,0.9303,0
user_user,0.7,0.0,0.699,0.17,0.269,0.808,0.119,0.0,0.0,0.0,0.111,0.0051,0
user_user,0.3,0.0,0.508,0.524,0.72,0.634,0.1572,0.0,0.0,0.0,0.0873,0.0039,0
user_group,0.0,0.5390741803476669,0.945,0.679,0.5,0.464,0.0,0.5094251004285452,1.0,0.6,0.1355,0.0069,0
user_user,1.0,0.9354327355366816,0.64,0.399,0.494,0.671,0.399,0.5986769507434763,0.0,0.0,0.8886,0.9831,1
user_user,0.7,0.7841509163554043,0.77,0.769,0.672,0.61,0.5383,0.6037962055936613,0.0,0.0,0.8352,0.9684,1
user_user,1.0,0.1980418638727223,0.858,0.275,0.836,0.91,0.275,0.1699199192027958,0.0,0.0,0.7147,0.8783,1
user_user,1.0,0.5579683346858433,0.794,0.348,0.388,0.582,0.348,0.4430268577405596,0.0,0.0,0.7807,0.9409,0
user_group,0.0,0.430324910368875,0.916,0.683,0.5,0.731,0.0,0.3941776178978895,0.4,0.85,0.1244,0.006,0
user_user,1.0,0.7806792283407427,0.41,0.618,0.774,0.597,0.618,0.3200784836197045,0.0,0.0,0.86,0.9763,1
user_user,0.3,0.9639156864825472,0.841,0.961,0.364,0.657,0.2883,0.8106530923318223,0.0,0.0,0.7431,0.9103,1
user_user,0.3,0.3580521368150158,0.69,0.068,0.622,0.326,0.0204,0.2470559744023609,0.0,0.0,0.394,0.1333,0
user_user,1.0,0.931635057680896,0.763,0.568,0.366,0.675,0.568,0.7108375490105237,0.0,0.0,0.9422,0.991,1
user_group,0.3,0.1923637487279167,0.378,0.299,0.5,0.734,0.0896999999999999,0.0727134970191525,1.0,0.85,0.4297,0.191,0
user_group,0.3,0.1207585968461312,0.868,0.649,0.5,0.496,0.1947,0.1048184620624419,0.6,0.7,0.5009,0.3568,0
user_user,0.0,0.0,0.464,0.474,0.134,0.814,0.0,0.0,0.0,0.0,0.0445,0.0023,0
user_group,1.0,0.3527122005751185,0.36,0.695,0.5,0.722,0.695,0.1269763922070426,1.0,0.85,0.8238,0.9639,1
user_group,0.3,0.9226979190984412,0.34,0.66,0.5,0.322,0.198,0.31371729249347,0.8,0.75,0.6444,0.7564,1
user_user,0.7,0.5956555898134578,0.285,0.295,0.63,0.337,0.2065,0.1697618430968354,0.0,0.0,0.5735,0.57,0
user_user,0.0,0.5119207486461269,0.583,0.432,0.169,0.91,0.0,0.298449796460692,0.0,0.0,0.0875,0.0039,0
user_user,0.0,0.9159002679822644,0.594,0.851,0.431,0.62,0.0,0.5440447591814651,0.0,0.0,0.1323,0.0066,0
user_user,0.7,0.4510289536556671,0.836,0.631,0.435,0.943,0.4417,0.3770602052561376,0.0,0.0,0.7152,0.8789,1
user_group,0.3,0.5232102492197619,0.365,0.388,0.5,0.796,0.1164,0.190971740965213,0.8,0.7,0.5188,0.4075,1
user_user,1.0,0.0,0.811,0.596,0.432,0.651,0.596,0.0,0.0,0.0,0.1675,0.0101,0
user_user,0.0,0.2373568501556144,0.742,0.135,0.311,0.568,0.0,0.1761187828154658,0.0,0.0,0.0636,0.0029,0
user_user,1.0,0.2144268295700024,0.486,0.423,0.389,0.283,0.423,0.1042114391710211,0.0,0.0,0.6232,0.7065,1
user_group,0.0,0.8370417294677627,0.506,0.625,0.5,0.262,0.0,0.4235431151106879,0.6,1.0,0.1318,0.0066,0
user_user,1.0,0.0,0.911,0.142,0.329,0.438,0.142,0.0,0.0,0.0,0.1415,0.0074,0
user_user,0.3,0.0,0.72,0.781,0.459,0.613,0.2343,0.0,0.0,0.0,0.0994,0.0045,0
user_group,0.3,0.7600169812886758,0.735,0.752,0.5,0.669,0.2256,0.5586124812471767,0.8,0.85,0.7187,0.8833,1
user_user,0.0,0.1818305493019762,0.662,0.614,0.56,0.447,0.0,0.1203718236379083,0.0,0.0,0.0738,0.0033,0
user_group,1.0,0.1448486990641803,0.813,0.774,0.5,0.55,0.774,0.1177619923391786,1.0,0.6,0.8354,0.9685,1
user_group,1.0,0.0,0.38,0.45,0.5,0.664,0.45,0.0,0.4,0.7,0.1586,0.009,0
user_user,1.0,0.0,0.465,0.783,0.315,0.853,0.783,0.0,0.0,0.0,0.165,0.0098,0
user_user,0.7,0.0,0.664,0.835,0.16,0.734,0.5844999999999999,0.0,0.0,0.0,0.1382,0.0071,0
user_user,1.0,0.1046076075698954,0.359,0.531,0.373,0.668,0.531,0.0375541311175924,0.0,0.0,0.6131,0.6807,1
user_user,0.0,0.1676803123384898,0.437,0.577,0.453,0.802,0.0,0.07327629649192,0.0,0.0,0.0647,0.0029,0
user_group,0.7,0.0,0.501,0.543,0.5,0.887,0.3801,0.0,0.8,0.85,0.1475,0.0079,0
user_user,1.0,0.0,0.484,0.871,0.161,0.425,0.871,0.0,0.0,0.0,0.1621,0.0094,0
user_user,1.0,0.6525644183909575,0.814,0.165,0.366,0.74,0.165,0.5311874365702394,0.0,0.0,0.7803,0.9407,1
user_user,0.3,0.7861140816655041,0.328,0.663,0.696,0.805,0.1989,0.2578454187862853,0.0,0.0,0.5667,0.5499,1
user_group,0.7,0.6826578547162062,0.822,0.65,0.5,0.648,0.4549999999999999,0.5611447565767215,0.6,1.0,0.8598,0.9763,1
user_user,1.0,0.470149468141409,0.327,0.596,0.706,0.52,0.596,0.1537388760822407,0.0,0.0,0.7425,0.9097,0
